id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Velocity_Avg,Pressure_Diff,Coolant_Temp_Range,Defect_Status,Defect_Type
1550226,1,226,0.144,0.166,0.176,2.148,214,0.008,12,255,20.7,0.044,1036,7.8,0.8,0.8,713.6,6.1,26.2,2.77,32.0,62.4,0.162,822,40,0,Normal
1551227,1,227,0.138,0.17,0.18,2.147,214,0.008,11,257,20.7,0.044,1036,7.8,0.8,0.8,713.2,6.1,26.2,2.72,32.0,62.5,0.16266666666666668,822,40,0,Normal
1552227,1,227,0.138,0.17,0.18,2.147,214,0.008,11,257,20.7,0.044,1036,7.8,0.8,0.8,713.2,6.1,26.2,2.72,32.0,62.5,0.16266666666666668,822,40,0,Normal
1553228,1,228,0.141,0.168,0.19,2.117,218,0.008,12,257,20.7,0.044,1053,7.8,0.8,0.8,713.2,6.1,26.2,2.72,32.0,62.5,0.16633333333333333,835,40,0,Normal
1554228,1,228,0.141,0.168,0.19,2.117,218,0.008,12,257,20.7,0.044,1053,7.8,0.8,0.8,713.2,6.1,26.2,2.72,32.0,62.5,0.16633333333333333,835,40,0,Normal
1555229,1,229,0.142,0.168,0.188,2.107,214,0.007,11,257,20.7,0.044,1036,7.8,0.8,0.8,713.2,6.1,26.2,2.72,32.0,62.5,0.166,822,40,0,Normal
1556229,1,229,0.142,0.168,0.188,2.107,214,0.007,11,257,20.7,0.044,1036,7.8,0.8,0.8,713.2,6.1,26.2,2.72,32.0,62.5,0.166,822,40,0,Normal
1557230,1,230,0.139,0.168,0.188,2.116,217,0.008,11,257,20.7,0.044,1052,7.8,0.8,0.8,713.0,6.1,26.2,2.73,32.0,62.5,0.165,835,40,0,Normal
1558230,1,230,0.139,0.168,0.188,2.116,217,0.008,11,257,20.7,0.044,1052,7.8,0.8,0.8,713.0,6.1,26.2,2.73,32.0,62.5,0.165,835,40,0,Normal
1559231,1,231,0.142,0.17,0.18,2.158,214,0.008,11,257,20.8,0.042,1036,7.8,0.8,0.8,713.0,6.1,26.2,2.73,32.0,62.5,0.164,822,40,0,Normal
1560231,1,231,0.142,0.17,0.18,2.158,214,0.008,11,257,20.8,0.042,1036,7.8,0.8,0.8,713.0,6.1,26.2,2.73,32.0,62.5,0.164,822,40,0,Normal
1561232,1,232,0.142,0.168,0.182,2.123,217,0.009,12,258,20.7,0.043,1052,7.8,0.8,0.8,713.0,6.1,26.2,2.73,32.0,62.5,0.164,835,40,0,Normal
1562232,1,232,0.142,0.168,0.182,2.123,217,0.009,12,258,20.7,0.043,1052,7.8,0.8,0.8,713.0,6.1,26.2,2.73,32.0,62.5,0.164,835,40,0,Normal
1563233,1,233,0.141,0.17,0.186,2.136,214,0.008,12,257,20.7,0.043,1036,7.8,0.8,0.8,712.2,6.1,26.2,2.74,32.0,62.4,0.16566666666666666,822,40,0,Normal
1564233,1,233,0.141,0.17,0.186,2.136,214,0.008,12,257,20.7,0.043,1036,7.8,0.8,0.8,712.2,6.1,26.2,2.74,32.0,62.4,0.16566666666666666,822,40,0,Normal
1565234,1,234,0.142,0.168,0.18,2.13,217,0.008,12,257,20.7,0.044,1052,7.8,0.8,0.8,712.2,6.1,26.2,2.74,32.0,62.4,0.16333333333333333,835,40,1,Exfoliation
1566234,1,234,0.142,0.168,0.18,2.13,217,0.008,12,257,20.7,0.044,1052,7.8,0.8,0.8,712.2,6.1,26.2,2.74,32.0,62.4,0.16333333333333333,835,40,1,Exfoliation
1567235,1,235,0.139,0.168,0.18,2.155,214,0.007,11,257,20.8,0.042,1036,7.8,0.8,0.8,712.2,6.1,26.2,2.74,32.0,62.4,0.16233333333333336,822,40,0,Normal
1568235,1,235,0.139,0.168,0.18,2.155,214,0.007,11,257,20.8,0.042,1036,7.8,0.8,0.8,712.2,6.1,26.2,2.74,32.0,62.4,0.16233333333333336,822,40,0,Normal
1569236,1,236,0.144,0.17,0.178,2.134,217,0.008,11,258,20.8,0.043,1051,7.8,0.8,0.8,711.6,6.1,26.2,2.73,32.0,62.4,0.164,834,40,0,Normal
1570236,1,236,0.144,0.17,0.178,2.134,217,0.008,11,258,20.8,0.043,1051,7.8,0.8,0.8,711.6,6.1,26.2,2.73,32.0,62.4,0.164,834,40,0,Normal
1571237,1,237,0.146,0.168,0.176,2.146,214,0.008,11,258,20.7,0.044,1036,7.8,0.8,0.8,711.6,6.1,26.2,2.73,32.0,62.4,0.16333333333333333,822,40,0,Normal
1572237,1,237,0.146,0.168,0.176,2.146,214,0.008,11,258,20.7,0.044,1036,7.8,0.8,0.8,711.6,6.1,26.2,2.73,32.0,62.4,0.16333333333333333,822,40,0,Normal
1573238,1,238,0.144,0.168,0.178,2.11,217,0.006,11,258,20.6,0.042,1052,7.8,0.8,0.8,711.6,6.1,26.2,2.73,32.0,62.4,0.16333333333333333,835,40,0,Normal
1574238,1,238,0.144,0.168,0.178,2.11,217,0.006,11,258,20.6,0.042,1052,7.8,0.8,0.8,711.6,6.1,26.2,2.73,32.0,62.4,0.16333333333333333,835,40,0,Normal
1575239,1,239,0.144,0.168,0.178,2.11,217,0.006,11,258,20.6,0.042,1052,7.8,0.8,0.8,710.8,6.1,26.2,2.71,32.0,62.0,0.16333333333333333,835,40,0,Normal
1576239,1,239,0.144,0.168,0.178,2.11,217,0.006,11,258,20.6,0.042,1052,7.8,0.8,0.8,710.8,6.1,26.2,2.71,32.0,62.0,0.16333333333333333,835,40,0,Normal
1577240,1,240,0.144,0.17,0.184,2.155,217,0.007,11,257,20.9,0.041,1052,7.8,0.8,0.8,710.8,6.1,26.2,2.71,32.0,62.0,0.166,835,40,1,Short_Shot
1578240,1,240,0.144,0.17,0.184,2.155,217,0.007,11,257,20.9,0.041,1052,7.8,0.8,0.8,710.8,6.1,26.2,2.71,32.0,62.0,0.166,835,40,1,Short_Shot
1579241,1,241,0.144,0.17,0.184,2.155,217,0.007,11,257,20.9,0.041,1052,7.8,0.8,0.8,710.8,6.1,26.2,2.71,32.0,62.0,0.166,835,40,1,Exfoliation
1580241,1,241,0.144,0.17,0.184,2.155,217,0.007,11,257,20.9,0.041,1052,7.8,0.8,0.8,710.8,6.1,26.2,2.71,32.0,62.0,0.166,835,40,1,Exfoliation
1581242,1,242,0.144,0.168,0.176,2.126,217,0.008,12,258,20.7,0.044,1052,7.8,0.8,0.8,709.8,6.1,26.2,2.75,31.9,61.9,0.16266666666666665,835,40,0,Normal
1582242,1,242,0.144,0.168,0.176,2.126,217,0.008,12,258,20.7,0.044,1052,7.8,0.8,0.8,709.8,6.1,26.2,2.75,31.9,61.9,0.16266666666666665,835,40,0,Normal
1583243,1,243,0.142,0.168,0.186,2.109,214,0.008,11,258,20.8,0.041,1036,7.9,0.8,0.8,709.8,6.1,26.2,2.75,31.9,61.9,0.16533333333333333,822,40,0,Normal
1584243,1,243,0.142,0.168,0.186,2.109,214,0.008,11,258,20.8,0.041,1036,7.9,0.8,0.8,709.8,6.1,26.2,2.75,31.9,61.9,0.16533333333333333,822,40,0,Normal
1585244,1,244,0.141,0.168,0.178,2.155,217,0.008,12,259,20.7,0.033,1051,7.9,0.8,0.8,709.8,6.1,26.2,2.75,31.9,61.9,0.16233333333333333,834,40,0,Normal
1586244,1,244,0.141,0.168,0.178,2.155,217,0.008,12,259,20.7,0.033,1051,7.9,0.8,0.8,709.8,6.1,26.2,2.75,31.9,61.9,0.16233333333333333,834,40,0,Normal
1587245,1,245,0.146,0.17,0.18,2.126,214,0.008,10,258,20.7,0.044,1035,7.9,0.8,0.8,708.8,6.2,26.2,2.75,31.8,61.9,0.16533333333333333,821,40,0,Normal
1588245,1,245,0.146,0.17,0.18,2.126,214,0.008,10,258,20.7,0.044,1035,7.9,0.8,0.8,708.8,6.2,26.2,2.75,31.8,61.9,0.16533333333333333,821,40,0,Normal
1589246,1,246,0.144,0.17,0.18,2.129,218,0.008,10,259,20.7,0.042,1053,7.9,0.8,0.8,708.8,6.2,26.2,2.75,31.8,61.9,0.16466666666666666,835,40,0,Normal
1590246,1,246,0.144,0.17,0.18,2.129,218,0.008,10,259,20.7,0.042,1053,7.9,0.8,0.8,708.8,6.2,26.2,2.75,31.8,61.9,0.16466666666666666,835,40,0,Normal
1591247,1,247,0.142,0.17,0.182,2.106,214,0.008,12,259,20.6,0.043,1036,7.9,0.8,0.8,708.8,6.2,26.2,2.75,31.8,61.9,0.16466666666666666,822,40,0,Normal
1592247,1,247,0.142,0.17,0.182,2.106,214,0.008,12,259,20.6,0.043,1036,7.9,0.8,0.8,708.8,6.2,26.2,2.75,31.8,61.9,0.16466666666666666,822,40,0,Normal
1593248,1,248,0.146,0.17,0.179,2.135,217,0.008,11,258,20.7,0.044,1052,7.9,0.8,0.8,707.7,6.2,26.2,2.74,31.8,62.0,0.165,835,40,1,Exfoliation
1594248,1,248,0.146,0.17,0.179,2.135,217,0.008,11,258,20.7,0.044,1052,7.9,0.8,0.8,707.7,6.2,26.2,2.74,31.8,62.0,0.165,835,40,1,Exfoliation
1595249,1,249,0.142,0.168,0.185,2.131,218,0.008,11,259,20.8,0.043,1053,7.9,0.8,0.8,707.7,6.2,26.2,2.74,31.8,62.0,0.165,835,40,0,Normal
1596249,1,249,0.142,0.168,0.185,2.131,218,0.008,11,259,20.8,0.043,1053,7.9,0.8,0.8,707.7,6.2,26.2,2.74,31.8,62.0,0.165,835,40,0,Normal
1597250,1,250,0.142,0.17,0.178,2.128,214,0.007,11,259,20.7,0.044,1038,7.9,0.8,0.8,707.7,6.2,26.2,2.74,31.8,62.0,0.16333333333333333,824,40,0,Normal
1598250,1,250,0.142,0.17,0.178,2.128,214,0.007,11,259,20.7,0.044,1038,7.9,0.8,0.8,707.7,6.2,26.2,2.74,31.8,62.0,0.16333333333333333,824,40,0,Normal
1599251,1,251,0.144,0.17,0.188,2.153,218,0.008,11,258,20.8,0.042,1053,7.9,0.8,0.8,706.6,6.3,26.2,2.74,31.7,62.2,0.16733333333333333,835,40,0,Normal
1600251,1,251,0.144,0.17,0.188,2.153,218,0.008,11,258,20.8,0.042,1053,7.9,0.8,0.8,706.6,6.3,26.2,2.74,31.7,62.2,0.16733333333333333,835,40,0,Normal
1601252,1,252,0.142,0.172,0.18,2.124,214,0.008,12,258,20.7,0.044,1037,7.9,0.8,0.8,706.6,6.3,26.2,2.74,31.7,62.2,0.16466666666666666,823,40,0,Normal
1602252,1,252,0.142,0.172,0.18,2.124,214,0.008,12,258,20.7,0.044,1037,7.9,0.8,0.8,706.6,6.3,26.2,2.74,31.7,62.2,0.16466666666666666,823,40,0,Normal
1603253,1,253,0.142,0.17,0.179,2.141,217,0.007,12,258,20.6,0.044,1052,7.9,0.8,0.8,705.4,6.3,26.2,2.75,31.6,62.3,0.16366666666666665,835,40,1,Exfoliation
1604253,1,253,0.142,0.17,0.179,2.141,217,0.007,12,258,20.6,0.044,1052,7.9,0.8,0.8,705.4,6.3,26.2,2.75,31.6,62.3,0.16366666666666665,835,40,1,Exfoliation
1605254,1,254,0.144,0.168,0.18,2.122,214,0.008,11,258,20.7,0.044,1036,7.9,0.8,0.8,705.4,6.3,26.2,2.75,31.6,62.3,0.164,822,40,0,Normal
1606254,1,254,0.144,0.168,0.18,2.122,214,0.008,11,258,20.7,0.044,1036,7.9,0.8,0.8,705.4,6.3,26.2,2.75,31.6,62.3,0.164,822,40,0,Normal
1607255,1,255,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,705.4,6.3,26.2,2.75,31.6,62.3,0.16533333333333333,834,40,0,Normal
1608255,1,255,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,705.4,6.3,26.2,2.75,31.6,62.3,0.16533333333333333,834,40,0,Normal
1609256,1,256,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,704.1,6.3,26.2,2.73,31.6,62.5,0.16533333333333333,834,40,0,Normal
1610256,1,256,0.144,0.168,0.184,2.155,217,0.008,12,258,20.6,0.034,1051,7.9,0.8,0.8,704.1,6.3,26.2,2.73,31.6,62.5,0.16533333333333333,834,40,0,Normal
1611257,1,257,0.144,0.17,0.178,2.12,214,0.008,11,259,20.8,0.044,1037,7.9,0.8,0.8,704.1,6.3,26.2,2.73,31.6,62.5,0.164,823,40,0,Normal
1612257,1,257,0.144,0.17,0.178,2.12,214,0.008,11,259,20.8,0.044,1037,7.9,0.8,0.8,704.1,6.3,26.2,2.73,31.6,62.5,0.164,823,40,0,Normal
1613258,1,258,0.144,0.168,0.174,2.155,217,0.008,11,259,20.6,0.042,1052,7.9,0.8,0.8,704.1,6.3,26.2,2.73,31.6,62.5,0.162,835,40,0,Normal
1614258,1,258,0.144,0.168,0.174,2.155,217,0.008,11,259,20.6,0.042,1052,7.9,0.8,0.8,704.1,6.3,26.2,2.73,31.6,62.5,0.162,835,40,0,Normal
1615259,1,259,0.144,0.166,0.178,2.154,214,0.008,11,258,20.7,0.033,1036,7.9,0.8,0.8,702.8,6.4,26.2,2.77,31.6,62.7,0.16266666666666665,822,40,0,Normal
1616259,1,259,0.144,0.166,0.178,2.154,214,0.008,11,258,20.7,0.033,1036,7.9,0.8,0.8,702.8,6.4,26.2,2.77,31.6,62.7,0.16266666666666665,822,40,0,Normal
1617260,1,260,0.142,0.17,0.176,2.126,217,0.008,11,259,20.7,0.043,1052,7.9,0.8,0.8,702.8,6.4,26.2,2.77,31.6,62.7,0.16266666666666665,835,40,0,Normal
1618260,1,260,0.142,0.17,0.176,2.126,217,0.008,11,259,20.7,0.043,1052,7.9,0.8,0.8,702.8,6.4,26.2,2.77,31.6,62.7,0.16266666666666665,835,40,0,Normal
1619261,1,261,0.142,0.168,0.176,2.137,214,0.008,12,259,20.7,0.044,1037,7.9,0.8,0.8,702.8,6.4,26.2,2.77,31.6,62.7,0.162,823,40,0,Normal
1620261,1,261,0.142,0.168,0.176,2.137,214,0.008,12,259,20.7,0.044,1037,7.9,0.8,0.8,702.8,6.4,26.2,2.77,31.6,62.7,0.162,823,40,0,Normal
1621262,1,262,0.144,0.168,0.184,2.123,217,0.007,11,258,20.8,0.043,1052,7.9,0.8,0.8,701.6,6.4,26.2,2.76,31.6,62.9,0.16533333333333333,835,40,0,Normal
1622262,1,262,0.144,0.168,0.184,2.123,217,0.007,11,258,20.8,0.043,1052,7.9,0.8,0.8,701.6,6.4,26.2,2.76,31.6,62.9,0.16533333333333333,835,40,0,Normal
1623263,1,263,0.144,0.168,0.178,2.115,214,0.008,12,258,20.8,0.043,1037,7.9,0.8,0.8,701.6,6.4,26.2,2.76,31.6,62.9,0.16333333333333333,823,40,0,Normal
1624263,1,263,0.144,0.168,0.178,2.115,214,0.008,12,258,20.8,0.043,1037,7.9,0.8,0.8,701.6,6.4,26.2,2.76,31.6,62.9,0.16333333333333333,823,40,0,Normal
1625264,1,264,0.142,0.168,0.19,2.153,217,0.008,12,258,20.6,0.033,1051,7.9,0.8,0.8,701.6,6.4,26.2,2.76,31.6,62.9,0.16666666666666666,834,40,1,Exfoliation
1626264,1,264,0.142,0.168,0.19,2.153,217,0.008,12,258,20.6,0.033,1051,7.9,0.8,0.8,701.6,6.4,26.2,2.76,31.6,62.9,0.16666666666666666,834,40,1,Exfoliation
1627265,1,265,0.144,0.166,0.184,2.145,214,0.008,11,259,20.8,0.042,1035,7.9,0.8,0.8,700.4,6.4,26.3,2.75,31.6,63.0,0.16466666666666666,821,40,0,Normal
1628265,1,265,0.144,0.166,0.184,2.145,214,0.008,11,259,20.8,0.042,1035,7.9,0.8,0.8,700.4,6.4,26.3,2.75,31.6,63.0,0.16466666666666666,821,40,0,Normal
1629266,1,266,0.144,0.168,0.182,2.105,217,0.01,11,259,20.7,0.041,1052,7.9,0.8,0.8,700.4,6.4,26.3,2.75,31.6,63.0,0.16466666666666666,835,40,0,Normal
1630266,1,266,0.144,0.168,0.182,2.105,217,0.01,11,259,20.7,0.041,1052,7.9,0.8,0.8,700.4,6.4,26.3,2.75,31.6,63.0,0.16466666666666666,835,40,0,Normal
1631267,1,267,0.142,0.17,0.178,2.15,214,0.008,12,259,20.6,0.042,1037,7.9,0.8,0.8,700.4,6.4,26.3,2.75,31.6,63.0,0.16333333333333333,823,40,0,Normal
1632267,1,267,0.142,0.17,0.178,2.15,214,0.008,12,259,20.6,0.042,1037,7.9,0.8,0.8,700.4,6.4,26.3,2.75,31.6,63.0,0.16333333333333333,823,40,0,Normal
1633268,1,268,0.142,0.17,0.18,2.121,218,0.008,11,251,20.8,0.044,1053,7.9,0.8,0.8,699.4,6.4,26.2,2.77,31.6,62.9,0.164,835,40,0,Normal
1634268,1,268,0.142,0.17,0.18,2.121,218,0.008,11,251,20.8,0.044,1053,7.9,0.8,0.8,699.4,6.4,26.2,2.77,31.6,62.9,0.164,835,40,0,Normal
1635269,1,269,0.142,0.166,0.178,2.151,214,0.007,11,250,20.7,0.041,1037,7.9,0.8,0.8,699.4,6.4,26.2,2.77,31.6,62.9,0.162,823,40,0,Normal
1636269,1,269,0.142,0.166,0.178,2.151,214,0.007,11,250,20.7,0.041,1037,7.9,0.8,0.8,699.4,6.4,26.2,2.77,31.6,62.9,0.162,823,40,0,Normal
1637270,1,270,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,699.4,6.4,26.2,2.77,31.6,62.9,0.164,834,40,0,Normal
1638270,1,270,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,699.4,6.4,26.2,2.77,31.6,62.9,0.164,834,40,0,Normal
1639271,1,271,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,697.9,6.4,26.3,2.73,31.6,62.8,0.164,834,40,0,Normal
1640271,1,271,0.144,0.168,0.18,2.147,217,0.007,10,250,20.8,0.042,1051,7.9,0.8,0.8,697.9,6.4,26.3,2.73,31.6,62.8,0.164,834,40,0,Normal
1641272,1,272,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,26.3,2.73,31.6,62.8,0.16733333333333333,835,40,0,Normal
1642272,1,272,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,26.3,2.73,31.6,62.8,0.16733333333333333,835,40,0,Normal
1643273,1,273,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,26.3,2.73,31.6,62.8,0.16733333333333333,835,40,0,Normal
1644273,1,273,0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,26.3,2.73,31.6,62.8,0.16733333333333333,835,40,0,Normal
1645274,1,274,0.142,0.166,0.186,2.144,214,0.007,11,257,20.7,0.041,1036,7.9,0.8,0.8,696.5,6.4,26.2,2.75,31.6,62.9,0.16466666666666666,822,40,0,Normal
1646274,1,274,0.142,0.166,0.186,2.144,214,0.007,11,257,20.7,0.041,1036,7.9,0.8,0.8,696.5,6.4,26.2,2.75,31.6,62.9,0.16466666666666666,822,40,0,Normal
1647275,1,275,0.144,0.168,0.182,2.147,217,0.008,11,258,20.8,0.044,1050,7.9,0.8,0.8,696.5,6.4,26.2,2.75,31.6,62.9,0.16466666666666666,833,40,0,Normal
1648275,1,275,0.144,0.168,0.182,2.147,217,0.008,11,258,20.8,0.044,1050,7.9,0.8,0.8,696.5,6.4,26.2,2.75,31.6,62.9,0.16466666666666666,833,40,0,Normal
1649276,1,276,0.144,0.166,0.184,2.141,214,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,696.5,6.4,26.2,2.75,31.6,62.9,0.16466666666666666,821,40,0,Normal
1650276,1,276,0.144,0.166,0.184,2.141,214,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,696.5,6.4,26.2,2.75,31.6,62.9,0.16466666666666666,821,40,0,Normal
1651277,1,277,0.142,0.166,0.18,2.158,217,0.008,11,258,20.8,0.042,1051,7.9,0.8,0.8,694.8,6.4,26.2,2.75,31.6,62.9,0.16266666666666665,834,40,0,Normal
1652277,1,277,0.142,0.166,0.18,2.158,217,0.008,11,258,20.8,0.042,1051,7.9,0.8,0.8,694.8,6.4,26.2,2.75,31.6,62.9,0.16266666666666665,834,40,0,Normal
1653278,1,278,0.142,0.166,0.184,2.136,214,0.007,11,258,20.7,0.044,1036,7.9,0.8,0.8,694.8,6.4,26.2,2.75,31.6,62.9,0.164,822,40,1,Exfoliation
1654278,1,278,0.142,0.166,0.184,2.136,214,0.007,11,258,20.7,0.044,1036,7.9,0.8,0.8,694.8,6.4,26.2,2.75,31.6,62.9,0.164,822,40,1,Exfoliation
1655279,1,279,0.142,0.168,0.181,2.106,217,0.01,11,258,20.7,0.044,1051,7.9,0.8,0.8,693.1,6.4,26.2,2.75,31.6,63.1,0.16366666666666665,834,40,0,Normal
1656279,1,279,0.142,0.168,0.181,2.106,217,0.01,11,258,20.7,0.044,1051,7.9,0.8,0.8,693.1,6.4,26.2,2.75,31.6,63.1,0.16366666666666665,834,40,0,Normal
1657280,1,280,0.142,0.168,0.178,2.125,214,0.008,12,258,20.8,0.043,1035,7.9,0.8,0.8,693.1,6.4,26.2,2.75,31.6,63.1,0.16266666666666665,821,40,0,Normal
1658280,1,280,0.142,0.168,0.178,2.125,214,0.008,12,258,20.8,0.043,1035,7.9,0.8,0.8,693.1,6.4,26.2,2.75,31.6,63.1,0.16266666666666665,821,40,0,Normal
1659281,1,281,0.144,0.168,0.18,2.11,217,0.008,11,257,20.7,0.044,1052,7.9,0.8,0.8,693.1,6.4,26.2,2.75,31.6,63.1,0.164,835,40,0,Normal
1660281,1,281,0.144,0.168,0.18,2.11,217,0.008,11,257,20.7,0.044,1052,7.9,0.8,0.8,693.1,6.4,26.2,2.75,31.6,63.1,0.164,835,40,0,Normal
1661282,1,282,0.141,0.166,0.184,2.145,214,0.008,11,257,20.7,0.044,1036,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0.16366666666666665,822,40,0,Normal
1662282,1,282,0.141,0.166,0.184,2.145,214,0.008,11,257,20.7,0.044,1036,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0.16366666666666665,822,40,0,Normal
1663283,1,283,0.146,0.172,0.176,2.106,217,0.009,13,258,20.7,0.036,1049,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0.16466666666666666,832,40,0,Normal
1664283,1,283,0.146,0.172,0.176,2.106,217,0.009,13,258,20.7,0.036,1049,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0.16466666666666666,832,40,0,Normal
1665284,1,284,0.142,0.168,0.179,2.13,217,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0.163,835,40,0,Normal
1666284,1,284,0.142,0.168,0.179,2.13,217,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0.163,835,40,0,Normal
1667285,1,285,0.142,0.168,0.179,2.13,217,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0.163,835,40,0,Normal
1668285,1,285,0.142,0.168,0.179,2.13,217,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0.163,835,40,0,Normal
1669286,1,286,0.146,0.168,0.178,2.121,217,0.007,11,258,20.7,0.044,1051,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0.164,834,40,1,Exfoliation
1670286,1,286,0.146,0.168,0.178,2.121,217,0.007,11,258,20.7,0.044,1051,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0.164,834,40,1,Exfoliation
1671287,1,287,0.142,0.166,0.186,2.149,214,0.007,11,258,20.6,0.042,1036,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0.16466666666666666,822,40,1,Short_Shot
1672287,1,287,0.142,0.166,0.186,2.149,214,0.007,11,258,20.6,0.042,1036,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0.16466666666666666,822,40,1,Short_Shot
1673288,1,288,0.142,0.168,0.176,2.147,217,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0.162,835,40,1,Short_Shot
1674288,1,288,0.142,0.168,0.176,2.147,217,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0.162,835,40,1,Short_Shot
1675289,1,289,0.142,0.168,0.176,2.147,217,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0.162,835,40,0,Normal
1676289,1,289,0.142,0.168,0.176,2.147,217,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0.162,835,40,0,Normal
1677290,1,290,0.144,0.168,0.18,2.153,217,0.007,11,257,20.6,0.041,1051,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0.164,834,40,0,Normal
1678290,1,290,0.144,0.168,0.18,2.153,217,0.007,11,257,20.6,0.041,1051,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0.164,834,40,0,Normal
1679291,1,291,0.142,0.17,0.176,2.127,214,0.008,11,257,20.7,0.043,1035,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0.16266666666666665,821,40,0,Normal
1680291,1,291,0.142,0.17,0.176,2.127,214,0.008,11,257,20.7,0.043,1035,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0.16266666666666665,821,40,0,Normal
1681292,1,292,0.142,0.17,0.188,2.154,217,0.008,12,258,20.6,0.033,1050,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0.16666666666666666,833,40,0,Normal
1682292,1,292,0.142,0.17,0.188,2.154,217,0.008,12,258,20.6,0.033,1050,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0.16666666666666666,833,40,0,Normal
1683293,1,293,0.144,0.17,0.176,2.139,214,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0.16333333333333333,821,40,0,Normal
1684293,1,293,0.144,0.17,0.176,2.139,214,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0.16333333333333333,821,40,0,Normal
1685294,1,294,0.142,0.168,0.184,2.147,217,0.007,11,258,20.7,0.041,1051,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0.16466666666666666,834,40,0,Normal
1686294,1,294,0.142,0.168,0.184,2.147,217,0.007,11,258,20.7,0.041,1051,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0.16466666666666666,834,40,0,Normal
1687295,1,295,0.146,0.166,0.178,2.107,214,0.008,11,258,20.7,0.044,1035,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0.16333333333333333,821,40,0,Normal
1688295,1,295,0.146,0.166,0.178,2.107,214,0.008,11,258,20.7,0.044,1035,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0.16333333333333333,821,40,0,Normal
