Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Difference,Pressure_Difference_Ratio,Velocity_2-1,Velocity_3-2,Velocity_High-3,Velocity_Max-Min,Defect_Status,Defect_Type
2,103,0.158,0.166,0.212,2.524,265.0,0.011,18,381,35.9,0.035,596.0,12.0,2.0,2.0,661.4,5.4,26.7,2.63,31.5,68.3,331,2.249056603773585,0.008,0.0459999999999999,2.312,2.366,0,Normal
2,104,0.157,0.174,0.202,2.522,264.0,0.012,18,381,36.0,0.036,595.0,12.0,2.0,2.0,661.6,5.4,26.7,2.62,31.5,68.3,331,2.253787878787879,0.0169999999999999,0.028,2.32,2.365,0,Normal
2,105,0.15,0.176,0.206,2.497,265.0,0.009,19,382,35.9,0.035,596.0,12.0,2.0,2.0,661.7,5.4,26.7,2.63,31.5,68.4,331,2.249056603773585,0.0259999999999999,0.03,2.291,2.347,0,Normal
2,106,0.16,0.168,0.206,2.506,264.0,0.012,17,381,35.9,0.037,594.0,12.0,2.0,2.0,661.7,5.4,26.7,2.63,31.5,68.4,330,2.25,0.008,0.0379999999999999,2.3,2.346,0,Normal
2,107,0.16,0.168,0.206,2.506,264.0,0.012,17,381,35.9,0.037,594.0,12.0,2.0,2.0,661.8,5.4,26.7,2.62,31.5,68.4,330,2.25,0.008,0.0379999999999999,2.3,2.346,0,Normal
2,108,0.16,0.168,0.202,2.539,265.0,0.012,17,382,35.9,0.036,595.0,12.0,2.0,2.0,661.8,5.4,26.7,2.62,31.5,68.4,330,2.2452830188679247,0.008,0.034,2.337,2.379,0,Normal
2,109,0.16,0.168,0.202,2.539,265.0,0.012,17,382,35.9,0.036,595.0,12.0,2.0,2.0,662.3,5.4,26.7,2.62,31.4,68.5,330,2.2452830188679247,0.008,0.034,2.337,2.379,0,Normal
2,110,0.158,0.166,0.202,2.545,264.0,0.012,17,381,35.9,0.036,595.0,12.0,2.0,2.0,662.3,5.4,26.7,2.62,31.4,68.8,331,2.253787878787879,0.008,0.036,2.343,2.387,0,Normal
2,111,0.156,0.165,0.198,2.524,264.0,0.012,17,381,35.9,0.042,595.0,12.0,2.0,2.0,662.3,5.4,26.7,2.62,31.4,68.8,331,2.253787878787879,0.009,0.033,2.326,2.368,0,Normal
2,112,0.146,0.17,0.196,2.534,265.0,0.012,16,381,36.0,0.042,595.0,12.0,2.0,2.0,662.5,5.4,26.8,2.62,31.4,69.1,330,2.2452830188679247,0.024,0.0259999999999999,2.338,2.388,0,Normal
2,113,0.156,0.164,0.202,2.539,264.0,0.012,16,382,35.9,0.034,595.0,12.0,2.0,2.0,662.5,5.4,26.8,2.62,31.4,69.1,331,2.253787878787879,0.008,0.038,2.337,2.383,0,Normal
2,114,0.158,0.168,0.192,2.536,265.0,0.012,16,382,35.9,0.033,595.0,12.0,2.0,2.0,662.6,5.4,26.8,2.63,31.4,69.4,330,2.2452830188679247,0.01,0.0239999999999999,2.344,2.378,0,Normal
2,115,0.158,0.172,0.204,2.505,264.0,0.012,17,382,35.9,0.036,595.0,12.0,2.0,2.0,662.5,5.4,26.8,2.63,31.4,69.7,331,2.253787878787879,0.0139999999999999,0.032,2.301,2.347,0,Normal
2,116,0.158,0.176,0.202,2.524,265.0,0.012,18,381,35.8,0.035,595.0,12.0,2.0,2.0,662.5,5.4,26.8,2.63,31.4,69.7,330,2.2452830188679247,0.0179999999999999,0.026,2.322,2.366,0,Normal
2,117,0.157,0.174,0.202,2.524,264.0,0.012,17,382,35.9,0.036,595.0,12.0,2.0,2.0,662.6,5.4,26.8,2.65,31.3,69.9,331,2.253787878787879,0.0169999999999999,0.028,2.322,2.367,0,Normal
2,118,0.15,0.168,0.212,2.514,264.0,0.011,17,381,35.9,0.035,595.0,12.0,2.0,2.0,662.6,5.4,26.8,2.65,31.3,69.9,331,2.253787878787879,0.018,0.0439999999999999,2.302,2.364,0,Normal
2,119,0.158,0.17,0.202,2.542,264.0,0.011,17,382,35.9,0.035,595.0,12.0,2.0,2.0,662.6,5.3,26.8,2.65,31.3,70.1,331,2.253787878787879,0.012,0.032,2.34,2.384,0,Normal
2,120,0.158,0.17,0.211,2.535,264.0,0.012,17,382,35.9,0.036,595.0,12.0,2.0,2.0,662.1,5.3,26.8,2.62,31.3,70.2,331,2.253787878787879,0.012,0.0409999999999999,2.3240000000000003,2.377,0,Normal
2,121,0.158,0.17,0.2,2.527,265.0,0.012,17,382,35.9,0.033,596.0,12.0,2.0,2.0,662.1,5.3,26.8,2.62,31.3,70.2,331,2.249056603773585,0.012,0.03,2.327,2.369,0,Normal
2,122,0.143,0.172,0.202,2.542,265.0,0.011,18,382,35.9,0.035,595.0,12.0,2.0,2.0,661.7,5.3,26.8,2.59,31.4,70.1,330,2.2452830188679247,0.031,0.03,2.34,2.401,0,Normal
2,123,0.158,0.166,0.204,2.52,265.0,0.011,17,382,36.0,0.041,596.0,12.0,2.0,2.0,661.7,5.3,26.8,2.59,31.4,70.1,331,2.249056603773585,0.008,0.0379999999999999,2.316,2.362,0,Normal
2,124,0.16,0.164,0.204,2.534,264.0,0.012,17,382,36.0,0.036,595.0,12.0,2.0,2.0,661.5,5.3,26.8,2.62,31.4,69.9,331,2.253787878787879,0.004,0.0399999999999999,2.33,2.374,0,Normal
2,125,0.158,0.17,0.2,2.522,265.0,0.012,17,382,36.0,0.033,595.0,12.0,2.0,2.0,661.5,5.2,26.8,2.62,31.3,69.9,330,2.2452830188679247,0.012,0.03,2.322,2.364,0,Normal
2,126,0.158,0.173,0.19100000000000006,2.542,265.0,0.012,17,382,36.0,0.036,595.0,12.0,2.0,2.0,661.5,5.2,26.8,2.62,31.3,69.9,330,2.2452830188679247,0.0149999999999999,0.017,2.352,2.384,0,Normal
2,127,0.148,0.168,0.2,2.54,264.0,0.01,16,382,36.0,0.036,595.0,12.0,2.0,2.0,661.6,5.2,26.8,2.6,31.3,69.9,331,2.253787878787879,0.02,0.032,2.34,2.392,0,Normal
2,128,0.157,0.17,0.202,2.518,265.0,0.009,17,382,35.9,0.036,596.0,12.0,2.0,2.0,661.6,5.2,26.8,2.6,31.3,69.9,331,2.249056603773585,0.013,0.032,2.316,2.361,0,Normal
2,129,0.154,0.174,0.206,2.519,265.0,0.012,18,382,35.9,0.036,596.0,12.0,2.0,2.0,662.0,5.3,26.8,2.61,31.3,70.1,331,2.249056603773585,0.0199999999999999,0.032,2.313,2.365,0,Normal
2,130,0.15,0.17,0.206,2.515,265.0,0.012,18,382,35.9,0.036,595.0,12.0,2.0,2.0,662.5,5.3,26.8,2.63,31.4,70.3,330,2.2452830188679247,0.02,0.0359999999999999,2.309,2.365,0,Normal
2,131,0.156,0.164,0.202,2.53,265.0,0.012,16,382,35.9,0.034,596.0,12.0,2.0,2.0,662.5,5.3,26.8,2.63,31.4,70.3,331,2.249056603773585,0.008,0.038,2.328,2.374,0,Normal
2,132,0.16,0.166,0.202,2.544,265.0,0.012,18,381,35.9,0.036,595.0,12.0,2.0,2.0,662.9,5.3,26.8,2.63,31.4,70.4,330,2.2452830188679247,0.006,0.036,2.342,2.384,1,Short_Shot
2,133,0.156,0.166,0.206,2.528,265.0,0.012,17,382,35.9,0.034,597.0,12.0,2.0,2.0,662.9,5.3,26.8,2.63,31.4,70.4,332,2.252830188679245,0.01,0.0399999999999999,2.322,2.372,1,Blow_Hole
2,134,0.16,0.166,0.206,2.541,265.0,0.012,16,382,35.9,0.042,596.0,12.0,2.0,2.0,663.4,5.3,26.8,2.63,31.4,70.6,331,2.249056603773585,0.006,0.0399999999999999,2.335,2.381,1,Short_Shot
2,135,0.154,0.166,0.204,2.551,265.0,0.012,16,381,35.9,0.033,596.0,12.0,2.0,2.0,663.3,5.3,26.8,2.63,31.4,70.6,331,2.249056603773585,0.012,0.0379999999999999,2.347,2.397,0,Normal
2,136,0.152,0.162,0.196,2.541,265.0,0.012,16,381,35.9,0.035,596.0,12.0,2.0,2.0,663.3,5.3,26.8,2.63,31.4,70.6,331,2.249056603773585,0.01,0.034,2.345,2.389,0,Normal
2,137,0.156,0.166,0.198,2.552,265.0,0.012,16,382,35.9,0.035,595.0,12.0,2.0,2.0,663.0,5.3,26.8,2.61,31.4,70.4,330,2.2452830188679247,0.01,0.032,2.354,2.396,0,Normal
2,138,0.158,0.166,0.19100000000000006,2.535,265.0,0.012,18,382,35.9,0.036,597.0,12.0,2.0,2.0,663.0,5.3,26.8,2.61,31.4,70.4,332,2.252830188679245,0.008,0.0199999999999999,2.349,2.377,0,Normal
2,139,0.16,0.166,0.204,2.512,265.0,0.012,17,382,35.9,0.036,596.0,12.0,2.0,2.0,663.0,5.3,26.8,2.64,31.4,70.0,331,2.249056603773585,0.006,0.0379999999999999,2.308,2.352,0,Normal
2,140,0.16,0.174,0.206,2.537,265.0,0.012,17,382,36.0,0.035,596.0,12.0,2.0,2.0,662.9,5.3,26.9,2.63,31.5,69.7,331,2.249056603773585,0.0139999999999999,0.032,2.331,2.377,0,Normal
2,141,0.147,0.168,0.2,2.534,265.0,0.012,18,382,35.9,0.035,595.0,12.0,2.0,2.0,662.9,5.3,26.9,2.63,31.5,69.7,330,2.2452830188679247,0.021,0.032,2.334,2.387,1,Short_Shot
2,142,0.146,0.164,0.208,2.527,265.0,0.011,18,382,36.0,0.035,596.0,12.0,2.0,2.0,663.4,5.3,26.9,2.63,31.5,69.4,331,2.249056603773585,0.018,0.0439999999999999,2.319,2.381,0,Normal
2,143,0.146,0.173,0.206,2.546,264.0,0.012,17,382,36.0,0.034,595.0,12.0,2.0,2.0,663.4,5.3,26.9,2.63,31.5,69.4,331,2.253787878787879,0.0269999999999999,0.033,2.34,2.4,0,Normal
2,144,0.156,0.168,0.2,2.515,265.0,0.012,17,381,36.0,0.036,596.0,12.0,2.0,2.0,663.4,5.3,26.8,2.62,31.5,69.3,331,2.249056603773585,0.012,0.032,2.315,2.359,1,Short_Shot
2,145,0.16,0.168,0.202,2.531,265.0,0.012,16,382,36.0,0.033,596.0,12.0,2.0,2.0,663.8,5.3,26.8,2.6,31.6,69.2,331,2.249056603773585,0.008,0.034,2.329,2.371,0,Normal
2,146,0.154,0.17,0.198,2.555,265.0,0.012,15,381,36.0,0.033,595.0,12.0,2.0,2.0,663.8,5.3,26.8,2.6,31.6,69.2,330,2.2452830188679247,0.016,0.0279999999999999,2.357,2.401,0,Normal
2,147,0.146,0.173,0.206,2.542,265.0,0.01,15,381,35.9,0.035,596.0,12.0,2.0,2.0,664.4,5.2,26.8,2.61,31.6,69.0,331,2.249056603773585,0.0269999999999999,0.033,2.336,2.396,0,Normal
2,148,0.154,0.168,0.208,2.518,265.0,0.009,16,381,35.8,0.036,595.0,12.0,2.0,2.0,664.4,5.2,26.8,2.61,31.6,69.0,330,2.2452830188679247,0.014,0.0399999999999999,2.31,2.364,0,Normal
2,149,0.155,0.162,0.208,2.55,265.0,0.009,15,381,35.8,0.036,596.0,12.0,2.0,2.0,664.7,5.3,26.8,2.63,31.6,68.9,331,2.249056603773585,0.007,0.0459999999999999,2.342,2.395,0,Normal
2,150,0.16,0.166,0.208,2.539,265.0,0.012,18,381,35.8,0.036,595.0,12.0,2.0,2.0,665.2,5.4,26.9,2.63,31.5,68.9,330,2.2452830188679247,0.006,0.0419999999999999,2.331,2.379,0,Normal
2,151,0.146,0.174,0.202,2.519,265.0,0.012,18,381,35.9,0.036,595.0,12.0,2.0,2.0,665.2,5.4,26.9,2.63,31.5,68.9,330,2.2452830188679247,0.0279999999999999,0.028,2.317,2.373,0,Normal
2,152,0.154,0.172,0.2,2.556,264.0,0.012,16,382,35.8,0.036,595.0,12.0,2.0,2.0,665.5,5.4,26.9,2.59,31.4,69.0,331,2.253787878787879,0.0179999999999999,0.028,2.356,2.402,1,Short_Shot
2,153,0.152,0.17,0.204,2.536,265.0,0.012,19,382,36.0,0.036,596.0,12.0,2.0,2.0,665.5,5.4,26.9,2.59,31.4,69.0,331,2.249056603773585,0.018,0.0339999999999999,2.332,2.384,0,Normal
2,154,0.152,0.17,0.204,2.536,265.0,0.012,19,382,36.0,0.036,596.0,12.0,2.0,2.0,665.3,5.5,26.9,2.62,31.4,69.1,331,2.249056603773585,0.018,0.0339999999999999,2.332,2.384,0,Normal
2,155,0.148,0.166,0.2,2.508,265.0,0.012,18,382,35.9,0.036,596.0,12.0,2.0,2.0,664.6,5.6,26.9,2.63,31.4,69.3,331,2.249056603773585,0.018,0.034,2.308,2.36,0,Normal
2,156,0.158,0.164,0.19100000000000006,2.528,264.0,0.009,18,382,36.0,0.033,595.0,12.0,2.0,2.0,664.6,5.6,26.9,2.63,31.4,69.3,331,2.253787878787879,0.006,0.0199999999999999,2.344,2.37,0,Normal
2,157,0.156,0.174,0.208,2.513,265.0,0.012,19,382,36.0,0.036,596.0,12.0,2.0,2.0,664.0,5.7,26.9,2.61,31.4,69.5,331,2.249056603773585,0.0179999999999999,0.034,2.305,2.357,0,Normal
2,158,0.162,0.17,0.212,2.538,265.0,0.012,18,382,36.0,0.036,596.0,12.1,2.0,2.0,664.0,5.7,26.9,2.61,31.4,69.5,331,2.249056603773585,0.008,0.0419999999999999,2.326,2.376,0,Normal
2,159,0.155,0.168,0.208,2.524,265.0,0.014,19,381,36.0,0.036,596.0,12.1,2.0,2.0,663.1,5.8,26.9,2.62,31.4,69.7,331,2.249056603773585,0.013,0.0399999999999999,2.316,2.369,0,Normal
2,160,0.152,0.17,0.204,2.533,265.0,0.012,18,381,36.0,0.036,596.0,12.1,2.0,2.0,662.6,5.9,26.9,2.63,31.4,69.6,331,2.249056603773585,0.018,0.0339999999999999,2.329,2.381,0,Normal
2,161,0.152,0.168,0.214,2.51,265.0,0.009,19,382,36.0,0.036,595.0,12.1,2.0,2.0,662.6,5.9,26.9,2.63,31.4,69.6,330,2.2452830188679247,0.016,0.0459999999999999,2.296,2.358,0,Normal
2,162,0.154,0.17,0.206,2.542,265.0,0.012,18,382,36.0,0.036,595.0,12.1,2.0,2.0,662.4,6.0,26.9,2.64,31.4,69.6,330,2.2452830188679247,0.016,0.0359999999999999,2.336,2.388,0,Normal
2,163,0.154,0.17,0.206,2.542,265.0,0.012,18,382,36.0,0.036,595.0,12.1,2.0,2.0,662.4,6.0,26.9,2.64,31.4,69.6,330,2.2452830188679247,0.016,0.0359999999999999,2.336,2.388,0,Normal
2,164,0.152,0.17,0.198,2.54,265.0,0.012,18,382,36.0,0.035,595.0,12.1,2.0,2.0,662.3,6.0,26.9,2.63,31.4,69.9,330,2.2452830188679247,0.018,0.0279999999999999,2.342,2.388,0,Normal
2,165,0.15,0.166,0.204,2.516,265.0,0.012,19,382,36.0,0.035,596.0,12.1,2.0,2.0,662.5,6.0,26.9,2.62,31.4,70.2,331,2.249056603773585,0.016,0.0379999999999999,2.312,2.366,0,Normal
2,166,0.158,0.164,0.196,2.521,265.0,0.012,18,384,36.0,0.035,596.0,12.1,2.0,2.0,662.5,6.0,26.9,2.62,31.4,70.2,331,2.249056603773585,0.006,0.032,2.325,2.363,0,Normal
2,167,0.146,0.168,0.206,2.522,265.0,0.012,18,382,36.0,0.036,596.0,12.1,2.0,2.0,662.5,6.0,26.9,2.6,31.4,70.2,331,2.249056603773585,0.022,0.0379999999999999,2.316,2.376,0,Normal
2,168,0.16,0.166,0.202,2.498,265.0,0.011,18,382,36.0,0.035,596.0,12.1,2.0,2.0,662.5,6.0,26.9,2.6,31.4,70.2,331,2.249056603773585,0.006,0.036,2.2960000000000003,2.338,0,Normal
2,169,0.158,0.172,0.206,2.518,264.0,0.009,19,382,36.0,0.036,595.0,12.1,2.0,2.0,663.2,6.0,26.9,2.62,31.4,70.2,331,2.253787878787879,0.0139999999999999,0.034,2.312,2.36,1,Short_Shot
2,170,0.154,0.164,0.203,2.521,265.0,0.012,18,382,36.0,0.036,595.0,12.1,2.0,2.0,663.0,6.0,27.0,2.62,31.4,70.3,330,2.2452830188679247,0.01,0.039,2.318,2.367,0,Normal
2,171,0.158,0.162,0.208,2.527,264.0,0.012,17,382,36.0,0.036,595.0,12.1,2.0,2.0,663.0,6.0,27.0,2.62,31.4,70.3,331,2.253787878787879,0.004,0.0459999999999999,2.319,2.369,0,Normal
2,172,0.155,0.162,0.2,2.518,265.0,0.012,18,381,36.0,0.036,596.0,12.1,2.0,2.0,662.7,6.0,26.9,2.65,31.4,70.3,331,2.249056603773585,0.007,0.038,2.318,2.363,0,Normal
2,173,0.158,0.166,0.202,2.515,265.0,0.012,19,382,35.9,0.034,595.0,12.1,2.0,2.0,662.7,6.0,26.9,2.65,31.4,70.3,330,2.2452830188679247,0.008,0.036,2.313,2.357,0,Normal
2,174,0.152,0.17,0.202,2.513,265.0,0.012,18,381,35.9,0.035,596.0,12.1,2.0,2.0,661.6,6.0,26.9,2.62,31.3,70.2,331,2.249056603773585,0.018,0.032,2.311,2.361,0,Normal
2,175,0.16,0.166,0.196,2.524,265.0,0.012,18,381,35.9,0.033,596.0,12.1,2.0,2.0,660.0,6.0,27.0,2.61,31.4,70.2,331,2.249056603773585,0.006,0.03,2.328,2.364,0,Normal
2,176,0.15,0.162,0.208,2.488,265.0,0.011,18,382,35.9,0.034,595.0,12.1,2.0,2.0,660.0,6.0,27.0,2.61,31.4,70.2,330,2.2452830188679247,0.012,0.0459999999999999,2.28,2.338,1,Short_Shot
2,177,0.156,0.17,0.208,2.519,265.0,0.012,18,381,35.9,0.042,595.0,12.1,2.0,2.0,658.6,5.9,27.0,2.61,31.4,70.2,330,2.2452830188679247,0.014,0.0379999999999999,2.311,2.363,0,Normal
2,178,0.154,0.164,0.202,2.53,265.0,0.009,16,382,36.0,0.036,596.0,12.1,2.0,2.0,658.6,5.9,27.0,2.61,31.4,70.2,331,2.249056603773585,0.01,0.038,2.328,2.376,0,Normal
2,179,0.147,0.164,0.198,2.502,265.0,0.012,17,382,36.0,0.034,596.0,12.1,2.0,2.0,656.8,5.9,27.0,2.62,31.4,70.1,331,2.249056603773585,0.017,0.034,2.304,2.355,0,Normal
2,180,0.158,0.172,0.205,2.522,265.0,0.012,18,382,36.0,0.033,596.0,12.1,2.0,2.0,655.2,5.9,26.9,2.62,31.4,70.0,331,2.249056603773585,0.0139999999999999,0.033,2.317,2.364,0,Normal
2,181,0.16,0.166,0.206,2.526,265.0,0.012,19,382,36.0,0.035,596.0,12.1,2.0,2.0,655.2,5.9,26.9,2.62,31.4,70.0,331,2.249056603773585,0.006,0.0399999999999999,2.32,2.366,0,Normal
2,182,0.158,0.164,0.206,2.524,265.0,0.009,18,382,36.0,0.036,595.0,12.1,2.0,2.0,653.5,5.9,27.0,2.63,31.4,69.8,330,2.2452830188679247,0.006,0.0419999999999999,2.318,2.366,0,Normal
2,183,0.156,0.168,0.202,2.513,265.0,0.012,19,382,36.0,0.036,596.0,12.1,2.0,2.0,653.5,5.9,27.0,2.63,31.4,69.8,331,2.249056603773585,0.012,0.034,2.311,2.357,0,Normal
2,186,0.156,0.164,0.198,2.513,264.0,0.012,19,377,35.9,0.035,595.0,12.1,2.0,2.0,650.0,5.8,27.0,2.63,31.4,69.6,331,2.253787878787879,0.008,0.034,2.315,2.357,1,Short_Shot
2,187,0.156,0.173,0.2,2.526,264.0,0.012,19,379,36.0,0.036,595.0,12.1,2.0,2.0,649.1,5.9,27.0,2.63,31.4,69.7,331,2.253787878787879,0.0169999999999999,0.027,2.326,2.37,0,Normal
2,188,0.146,0.164,0.205,2.524,265.0,0.011,18,377,36.0,0.036,595.0,12.1,2.0,2.0,649.1,5.9,27.0,2.63,31.4,69.7,330,2.2452830188679247,0.018,0.0409999999999999,2.319,2.378,0,Normal
2,189,0.152,0.162,0.208,2.511,265.0,0.011,19,377,36.0,0.035,596.0,12.1,2.0,2.0,648.5,5.8,27.0,2.63,31.4,69.8,331,2.249056603773585,0.01,0.0459999999999999,2.303,2.359,1,Short_Shot
2,190,0.149,0.164,0.2,2.492,264.0,0.011,19,379,36.0,0.035,595.0,12.1,2.0,2.0,648.2,5.7,27.0,2.62,31.4,69.9,331,2.253787878787879,0.015,0.036,2.292,2.343,0,Normal
2,191,0.158,0.171,0.208,2.529,264.0,0.012,18,379,35.9,0.034,595.0,12.0,2.0,2.0,648.2,5.7,27.0,2.62,31.4,69.9,331,2.253787878787879,0.013,0.0369999999999999,2.321,2.371,0,Normal
2,192,0.154,0.166,0.206,2.519,265.0,0.012,18,381,35.9,0.034,596.0,12.0,2.0,2.0,648.4,5.7,27.0,2.63,31.4,69.8,331,2.249056603773585,0.012,0.0399999999999999,2.313,2.365,0,Normal
2,193,0.158,0.172,0.202,2.526,265.0,0.01,19,377,36.0,0.035,595.0,12.0,2.0,2.0,648.4,5.7,27.0,2.63,31.4,69.8,330,2.2452830188679247,0.0139999999999999,0.03,2.324,2.368,0,Normal
2,194,0.157,0.171,0.2,2.524,265.0,0.01,18,379,35.9,0.034,595.0,12.0,2.0,2.0,648.1,5.7,27.0,2.62,31.5,69.7,330,2.2452830188679247,0.014,0.0289999999999999,2.324,2.367,0,Normal
2,195,0.158,0.164,0.202,2.527,265.0,0.01,19,379,35.9,0.035,596.0,12.0,2.0,2.0,648.1,5.6,27.0,2.62,31.5,69.6,331,2.249056603773585,0.006,0.038,2.325,2.369,0,Normal
2,196,0.16,0.171,0.19100000000000006,2.526,265.0,0.01,18,381,36.0,0.035,596.0,12.0,2.0,2.0,648.1,5.6,27.0,2.62,31.5,69.6,331,2.249056603773585,0.011,0.0189999999999999,2.336,2.366,0,Normal
2,197,0.16,0.171,0.19100000000000006,2.526,265.0,0.01,18,381,36.0,0.035,596.0,12.0,2.0,2.0,648.4,5.6,27.0,2.64,31.4,69.6,331,2.249056603773585,0.011,0.0189999999999999,2.336,2.366,1,Short_Shot
2,198,0.144,0.173,0.202,2.517,265.0,0.011,19,379,35.9,0.036,596.0,12.0,2.0,2.0,648.4,5.6,27.0,2.64,31.4,69.6,331,2.249056603773585,0.0289999999999999,0.029,2.315,2.373,0,Normal
2,199,0.157,0.162,0.203,2.514,265.0,0.012,19,379,35.9,0.036,596.0,12.0,2.0,2.0,648.0,5.6,27.0,2.63,31.4,69.8,331,2.249056603773585,0.005,0.041,2.311,2.357,0,Normal
2,200,0.162,0.166,0.2,2.5,265.0,0.012,19,379,35.9,0.035,595.0,12.0,2.0,2.0,648.0,5.5,27.0,2.62,31.5,69.9,330,2.2452830188679247,0.004,0.034,2.3,2.338,1,Short_Shot
2,201,0.158,0.168,0.208,2.512,265.0,0.012,19,379,35.8,0.036,595.0,12.0,2.0,2.0,648.0,5.5,27.0,2.62,31.5,69.9,330,2.2452830188679247,0.01,0.0399999999999999,2.304,2.354,0,Normal
2,202,0.16,0.173,0.202,2.526,265.0,0.012,19,381,35.9,0.034,596.0,12.0,2.0,2.0,647.5,5.5,27.0,2.64,31.5,69.7,331,2.249056603773585,0.0129999999999999,0.029,2.324,2.366,0,Normal
2,203,0.144,0.168,0.206,2.522,265.0,0.01,19,381,35.8,0.036,595.0,12.0,2.0,2.0,647.5,5.5,27.0,2.64,31.5,69.7,330,2.2452830188679247,0.024,0.0379999999999999,2.316,2.378,0,Normal
2,204,0.156,0.164,0.2,2.539,265.0,0.012,18,379,35.8,0.036,595.0,12.0,2.0,2.0,647.1,5.4,27.0,2.64,31.5,69.7,330,2.2452830188679247,0.008,0.036,2.339,2.383,0,Normal
2,205,0.158,0.168,0.196,2.536,264.0,0.012,18,381,35.8,0.036,595.0,12.0,2.0,2.0,646.5,5.4,27.0,2.65,31.5,69.7,331,2.253787878787879,0.01,0.0279999999999999,2.34,2.378,0,Normal
2,206,0.158,0.164,0.204,2.536,265.0,0.012,18,379,35.9,0.034,596.0,12.0,2.0,2.0,646.5,5.4,27.0,2.65,31.5,69.7,331,2.249056603773585,0.006,0.0399999999999999,2.332,2.378,1,Blow_Hole
2,207,0.157,0.174,0.19100000000000006,2.525,265.0,0.012,19,381,35.9,0.036,596.0,12.0,2.0,2.0,646.3,5.4,27.0,2.61,31.6,69.6,331,2.249056603773585,0.0169999999999999,0.014,2.337,2.368,0,Normal
2,208,0.147,0.176,0.206,2.534,265.0,0.01,17,381,35.9,0.035,595.0,12.0,2.0,2.0,646.3,5.4,27.0,2.61,31.6,69.6,330,2.2452830188679247,0.0289999999999999,0.03,2.328,2.387,0,Normal
2,209,0.158,0.172,0.202,2.538,265.0,0.011,16,381,35.9,0.035,596.0,12.0,2.0,2.0,646.4,5.4,27.0,2.62,31.6,69.5,331,2.249056603773585,0.0139999999999999,0.03,2.336,2.38,0,Normal
2,210,0.147,0.168,0.202,2.537,265.0,0.011,17,379,35.9,0.033,595.0,12.0,2.0,2.0,646.5,5.4,27.0,2.62,31.6,69.6,330,2.2452830188679247,0.021,0.034,2.335,2.39,1,Short_Shot
2,211,0.158,0.164,0.205,2.525,265.0,0.012,18,381,35.9,0.035,596.0,12.0,2.0,2.0,646.5,5.4,27.0,2.62,31.6,69.6,331,2.249056603773585,0.006,0.0409999999999999,2.32,2.367,0,Normal
2,212,0.158,0.166,0.202,2.516,265.0,0.012,19,381,35.9,0.033,595.0,12.0,2.0,2.0,646.7,5.4,27.0,2.63,31.5,69.6,330,2.2452830188679247,0.008,0.036,2.314,2.358,0,Normal
2,213,0.158,0.166,0.202,2.516,265.0,0.012,19,381,35.9,0.033,595.0,12.0,2.0,2.0,646.7,5.4,27.0,2.63,31.5,69.6,330,2.2452830188679247,0.008,0.036,2.314,2.358,0,Normal
2,214,0.15,0.172,0.196,2.526,265.0,0.012,19,381,35.9,0.036,595.0,12.0,2.0,2.0,646.9,5.4,27.0,2.61,31.4,69.6,330,2.2452830188679247,0.0219999999999999,0.024,2.33,2.376,0,Normal
2,215,0.158,0.164,0.202,2.53,265.0,0.012,19,381,35.9,0.035,596.0,12.0,2.0,2.0,647.1,5.4,27.0,2.62,31.4,69.5,331,2.249056603773585,0.006,0.038,2.328,2.372,1,Blow_Hole
2,216,0.156,0.164,0.2,2.52,265.0,0.011,19,381,35.9,0.036,596.0,12.0,2.0,2.0,647.1,5.4,27.0,2.62,31.4,69.5,331,2.249056603773585,0.008,0.036,2.32,2.364,0,Normal
2,217,0.154,0.172,0.2,2.527,264.0,0.01,19,379,35.9,0.033,595.0,12.0,2.0,2.0,646.5,5.4,27.0,2.63,31.4,69.5,331,2.253787878787879,0.0179999999999999,0.028,2.327,2.373,1,Short_Shot
2,218,0.153,0.17,0.204,2.539,264.0,0.012,17,381,35.9,0.034,595.0,12.0,2.0,2.0,646.5,5.4,27.0,2.63,31.4,69.5,331,2.253787878787879,0.017,0.0339999999999999,2.335,2.386,0,Normal
2,219,0.148,0.17,0.206,2.516,265.0,0.012,18,381,35.9,0.034,596.0,12.0,2.0,2.0,646.5,5.4,27.0,2.63,31.4,69.6,331,2.249056603773585,0.022,0.0359999999999999,2.31,2.368,0,Normal
2,220,0.152,0.164,0.198,2.532,265.0,0.012,18,381,35.9,0.035,595.0,12.0,2.0,2.0,645.9,5.4,27.0,2.62,31.4,69.6,330,2.2452830188679247,0.012,0.034,2.334,2.38,0,Normal
2,221,0.15,0.165,0.2,2.516,265.0,0.012,18,381,35.9,0.034,596.0,12.0,2.0,2.0,645.9,5.4,27.0,2.62,31.4,69.6,331,2.249056603773585,0.015,0.035,2.316,2.366,1,Short_Shot
2,222,0.15,0.165,0.2,2.516,265.0,0.012,18,381,35.9,0.034,596.0,12.0,2.0,2.0,645.6,5.4,27.0,2.61,31.5,69.6,331,2.249056603773585,0.015,0.035,2.316,2.366,0,Normal
